1,1,1
2,-1,4
3,1,8
4,1,12
1,-1,
2,1,16
3,1,20
4,1,24
1,-1,
2,1,28
3,-1,32
4,1,36
1,-1,
2,-1,40
3,-1,44
4,-1,48
1,1,52
2,-1,56
3,1,60
4,1,64
1,-1,68
2,1,72
3,1,75
4,1,79
1,1,83
2,1,87
3,-1,
4,1,91
1,-1,95
2,-1,99
3,-1,103
4,-1,107
1,1,111
2,1,115
3,1,119
4,1,123
1,1,127
2,-1,
3,1,131
4,1,135
1,-1,139
2,-1,143
3,1,147
4,-1,150
1,-1,154
2,-1,158
3,-1,162
4,1,166
1,1,170
2,1,174
3,1,178
4,-1,
1,1,182
2,-1,
3,1,186
4,-1,
1,1,190
2,1,194
3,1,198
4,-1,
1,1,202
2,1,206
3,-1,210
4,1,214
1,1,217
2,1,220
3,1,224
4,1,228
1,1,232
2,1,236
3,1,240
4,1,244
1,1,248
2,1,252
3,1,256
4,1,260
1,1,264
2,1,267
3,1,271
4,1,275
0,1,279
2,1,282
3,1,286
4,1,290
0,1,294
1,1,298
2,1,302
3,1,307
4,1,312
0,1,317
1,1,321
2,1,325
3,1,330
4,1,335
1,1,340
2,-1,344
3,1,348
4,1,352
0,1,356
1,1,360
2,1,364
3,1,369
4,1,374
0,1,379
1,1,383
2,1,388
3,-1,
4,1,393
0,1,398
1,1,402
2,-1,407
3,1,412
4,1,417
1,1,422
2,1,426
3,1,430
4,1,434
0,1,438
1,1,442
2,1,446
3,1,451
4,1,456
0,1,461
1,1,465
2,1,470
3,1,475
4,1,479
0,1,484
1,1,488
2,1,493
3,1,498
4,1,503
1,1,508
2,1,512
3,1,516
4,-1,
0,1,520
1,1,524
2,1,528
3,1,533
4,-1,
0,1,538
1,1,542
2,1,547
3,1,552
4,-1,
0,1,557
1,1,561
2,1,566
3,1,571
4,1,576
1,1,580
2,1,584
3,1,588
4,1,592
1,1,596
2,1,600
3,1,604
4,1,608
1,-1,
2,1,612
3,1,616
4,1,620
0,1,624
1,-1,
2,1,628
3,1,633
4,1,638
0,1,643
1,-1,
2,1,647
3,1,652
4,1,657
1,1,662
2,1,666
3,-1,
4,-1,
0,1,669
1,1,672
3,-1,
4,-1,
0,1,676
1,1,680
2,1,685
3,1,689
4,-1,
0,1,694
1,1,698
2,1,703
3,-1,
4,1,707
1,1,712
2,-1,
3,1,716
4,1,720
0,1,724
1,1,728
2,-1,
3,1,733
4,1,737
0,1,742
1,1,746
2,-1,
3,1,751
4,1,756
1,1,761
2,-1,
3,1,765
4,-1,
0,1,769
1,1,773
2,-1,
3,1,778
4,-1,
0,1,783
1,1,787
2,-1,
3,1,792
4,1,797
1,1,801
2,1,805
3,1,809
4,1,813
1,1,817
2,1,821
3,1,825
4,1,829
1,1,833
2,1,837
3,1,841
4,1,845
1,-1,
2,1,849
3,-1,853
4,1,857
0,1,861
1,1,865
2,1,869
3,1,874
4,1,879
0,1,884
1,-1,
2,1,888
3,1,893
4,1,898
0,1,903
1,-1,
2,1,907
3,1,912
4,1,917
1,1,922
2,1,926
3,-1,
4,1,930
0,1,934
1,1,938
2,1,943
3,-1,
4,1,948
0,1,953
1,1,957
2,1,962
3,-1,
4,1,966
0,1,971
1,1,975
2,1,980
3,-1,
4,1,985
1,-1,990
2,-1,
3,1,994
4,1,997
0,1,1001
1,1,1005
2,-1,
3,1,1010
4,1,1014
0,1,1019
1,1,1023
2,1,1028
3,1,1033
4,1,1037
0,1,1042
1,-1,1045
2,-1,
4,1,1049
0,1,1053
1,1,1057
2,-1,
3,1,1062
4,1,1066
1,1,1071
2,1,1075
3,1,1079
4,-1,
0,1,1083
1,1,1087
2,1,1092
3,1,1097
4,-1,
0,1,1102
1,1,1106
2,-1,
3,1,1111
4,-1,
1,1,1116
2,1,1120
3,1,1124
4,1,1128
1,1,1132
2,1,1136
3,1,1140
4,1,1144
1,1,1148
2,1,1152
3,1,1156
4,1,1160
1,1,1164
2,1,1168
3,1,1172
4,1,1176
1,-1,
2,-1,1179
3,-1,1183
4,-1,1187
0,1,1191
1,1,1195
2,-1,1199
3,1,1204
4,1,1209
0,1,1214
1,-1,
2,1,1218
3,1,1223
4,1,1228
0,1,1233
1,-1,
2,1,1237
3,1,1242
4,1,1247
0,1,1252
1,-1,
2,1,1256
3,1,1261
4,1,1266
1,-1,1270
2,-1,1274
3,-1,1278
4,-1,1282
0,1,1286
1,1,1290
2,-1,1295
3,1,1300
4,1,1305
0,1,1310
1,-1,1314
2,1,1319
3,1,1323
4,1,1328
0,1,1333
1,1,1337
2,1,1342
3,-1,
4,1,1347
0,1,1352
1,1,1356
2,1,1361
3,1,1366
4,1,1371
1,-1,1375
2,-1,1379
3,-1,1383
4,1,1387
0,1,1391
1,1,1395
2,1,1400
3,1,1405
4,1,1410
0,1,1415
1,1,1419
2,-1,
3,1,1424
4,1,1429
0,1,1434
1,-1,1438
2,-1,1443
3,1,1448
4,1,1452
0,1,1457
1,1,1461
2,1,1466
3,1,1471
4,1,1476
1,-1,1480
2,-1,1484
3,1,1488
4,1,1492
0,1,1495
1,1,1499
2,1,1504
3,1,1509
4,1,1514
0,1,1518
1,1,1522
2,1,1527
3,1,1532
4,1,1537
0,1,1541
1,1,1545
2,1,1550
3,1,1555
4,1,1560
0,1,1564
1,-1,1567
2,-1,1571
3,1,1575
1,1,1579
2,-1,1582
3,1,1586
4,1,1590
0,1,1594
2,-1,1597
3,1,1601
4,1,1605
0,1,1609
1,1,1613
2,1,1617
3,1,1622
4,1,1627
0,1,1632
1,1,1636
2,-1,1640
3,1,1645
4,1,1650
0,1,1655
2,1,1659
3,1,1663
4,1,1667
0,1,1671
2,1,1675
3,1,1679
4,1,1683
0,-1,1687
2,1,1691
3,-1,
4,1,1695
0,1,1699
1,1,1704
2,1,1708
3,-1,
4,1,1712
0,1,1717
1,1,1722
2,1,1726
3,-1,
4,1,1731
0,-1,1736
1,1,1741
2,1,1745
3,-1,
4,1,1750
0,1,1755
2,-1,
3,1,1759
4,1,1763
0,1,1767
1,1,1772
2,-1,
3,1,1776
4,1,1780
0,1,1785
1,1,1790
2,-1,
3,1,1794
4,1,1799
0,1,1804
2,1,1808
3,1,1812
4,-1,
0,1,1816
1,1,1821
2,1,1825
3,1,1830
4,-1,
0,1,1835
1,1,1840
2,1,1844
3,1,1849
4,1,1854
1,-1,
2,1,1858
3,1,1862
4,1,1866
0,1,1870
1,-1,
2,1,1874
3,1,1879
4,1,1884
0,1,1889
1,-1,
2,1,1893
3,1,1898
4,1,1903
0,1,1908
1,-1,
3,-1,
4,-1,
0,1,1912
1,-1,
2,1,1917
3,1,1921
4,-1,
0,1,1926
1,-1,
2,1,1931
3,-1,
4,1,1935
0,1,1940
1,-1,
2,-1,
3,1,1945
4,1,1949
0,1,1954
1,-1,
2,-1,
3,1,1959
4,1,1964
0,1,1969
1,-1,
2,-1,
3,1,1974
4,-1,
0,1,1979
1,-1,
2,-1,
3,1,1984
4,1,1989
1,-1,
2,1,1993
3,-1,1997
4,1,2001
0,1,2005
1,1,2009
2,1,2013
3,1,2018
4,1,2023
0,1,2028
1,-1,
2,1,2032
3,1,2037
4,1,2042
0,1,2047
1,-1,
2,1,2051
3,1,2056
4,1,2061
0,1,2066
1,1,2071
2,1,2075
3,-1,
4,1,2080
0,1,2085
1,-1,
2,1,2090
3,-1,
4,1,2094
0,1,2099
1,-1,
2,1,2104
3,-1,
4,1,2109
0,1,2114
1,1,2119
2,-1,
3,1,2123
4,1,2127
0,1,2132
1,-1,
2,1,2137
3,1,2142
4,1,2146
0,-1,2151
1,-1,
2,-1,
4,1,2155
0,1,2159
1,-1,
2,-1,
3,1,2164
4,1,2168
0,1,2173
1,1,2178
2,1,2182
3,1,2187
4,-1,
0,1,2192
1,-1,
2,-1,
3,1,2197
4,-1,
1,-1,
2,-1,2202
3,-1,2206
4,-1,2210
0,1,2214
1,1,2218
2,-1,2222
3,1,2227
4,1,2232
0,1,2237
1,-1,
2,1,2241
3,1,2246
4,1,2251
0,1,2256
1,-1,
2,1,2260
3,1,2265
4,1,2270
0,1,2275
1,-1,
2,1,2279
3,1,2284
4,1,2289
0,-1,2293
1,1,2298
2,1,2302
3,-1,
4,1,2307
0,-1,2312
1,-1,
2,1,2317
3,-1,
4,1,2321
0,1,2326
1,-1,
2,1,2331
3,-1,
4,1,2336
0,1,2341
1,-1,
2,1,2346
3,-1,
4,1,2351
0,1,2355
1,1,2360
2,-1,
3,1,2364
4,1,2369
0,1,2374
1,-1,
2,-1,
3,1,2379
4,1,2384
0,-1,2389
1,-1,
2,-1,
3,1,2394
4,1,2398
0,1,2403
1,-1,
2,-1,
3,1,2408
4,1,2413
0,1,2417
1,1,2422
2,1,2426
3,1,2431
4,1,2436
0,1,2440
1,-1,
2,1,2445
3,1,2450
4,1,2455
0,1,2459
1,-1,
2,1,2464
3,1,2469
4,1,2474
0,-1,2478
1,-1,
2,1,2482
3,1,2486
1,1,2490
2,-1,2494
3,1,2498
4,1,2502
0,1,2506
1,1,2510
2,1,2514
3,1,2519
4,1,2524
0,1,2529
1,1,2533
2,1,2538
3,-1,
4,1,2543
0,1,2548
1,1,2552
2,-1,2557
3,1,2562
4,1,2567
0,1,2572
2,1,2576
3,1,2580
4,1,2584
0,1,2588
1,1,2593
2,1,2597
3,-1,
4,1,2602
0,1,2607
1,1,2612
2,1,2616
3,1,2621
4,1,2626
0,1,2631
1,1,2636
2,-1,
3,-1,
4,-1,
0,1,2640
1,1,2644
3,-1,
4,-1,
0,1,2648
1,1,2653
2,-1,
3,-1,
4,-1,
0,-1,2658
1,1,2663
2,-1,
3,-1,
4,1,2668
0,1,2673
1,1,2678
2,-1,
3,-1,
4,-1,
0,1,2682
1,1,2687
2,-1,
3,1,2692
4,-1,
0,1,2696
1,1,2701
2,-1,
3,-1,
4,1,2706
0,1,2711
1,1,2716
2,-1,
3,-1,
4,-1,
0,1,2720
1,1,2725
2,-1,
3,-1,
4,-1,
0,1,2730
1,1,2735
2,-1,
3,-1,
4,1,2740
1,-1,2744
2,1,2748
3,1,2751
4,1,2755
0,1,2759
1,1,2762
3,1,2766
4,1,2770
0,1,2774
1,1,2778
2,1,2783
3,-1,
4,1,2787
0,1,2792
1,-1,2796
2,1,2801
3,1,2805
4,1,2810
0,1,2815
1,1,2820
2,1,2824
3,-1,
4,1,2828
0,1,2833
1,-1,
3,-1,
4,1,2837
0,1,2841
1,-1,
2,1,2846
3,-1,
4,1,2850
0,-1,2855
1,-1,
2,1,2860
3,-1,
4,1,2864
0,1,2869
1,1,2873
3,-1,
4,1,2877
0,1,2881
1,1,2885
3,1,2889
4,1,2893
0,1,2897
1,-1,
3,-1,
4,-1,
0,1,2901
1,-1,
2,1,2906
3,1,2910
4,-1,
0,1,2914
1,-1,
2,1,2919
3,-1,
4,1,2923
0,1,2928
1,1,2932
3,-1,
4,-1,
0,1,2936
1,1,2941
2,1,2946
3,-1,
4,-1,
0,1,2950
1,1,2955
2,1,2960
3,-1,
4,1,2964
1,1,2968
2,1,2972
3,-1,
4,1,2976
0,1,2980
1,1,2984
2,1,2989
3,-1,
4,1,2994
0,1,2999
1,1,3003
2,1,3008
3,-1,
4,1,3012
0,1,3017
1,1,3021
