1,-1,1
2,-1,5
3,-1,9
4,-1,13
1,-1,17
2,-1,21
3,-1,25
4,-1,29
1,1,33
2,-1,37
3,-1,41
4,-1,45
1,-1,49
2,-1,53
3,-1,57
4,-1,61
1,1,65
2,1,
3,1,69
4,1,73
0,1,77
1,1,81
2,1,
3,1,85
4,1,90
0,-1,95
1,1,99
2,1,
3,-1,104
4,-1,109
0,1,114
1,1,118
2,1,
3,1,123
4,1,128
0,-1,133
1,-1,137
2,1,
3,-1,142
4,1,147
1,1,
2,1,
3,1,152
4,1,156
0,-1,160
1,1,
2,1,
3,-1,164
4,-1,169
0,-1,174
1,1,
2,-1,178
3,-1,182
4,-1,187
0,-1,192
1,1,
2,1,
3,-1,196
4,-1,201
0,-1,206
1,1,
2,1,
3,-1,210
4,-1,215
1,1,220
2,1,224
3,1,
4,1,228
0,-1,232
1,1,236
2,-1,241
3,1,
4,-1,246
0,-1,251
1,-1,255
2,-1,260
3,1,
4,-1,265
0,-1,270
1,-1,274
2,1,279
3,-1,284
4,-1,288
0,-1,293
1,-1,297
2,-1,302
3,1,
4,1,
1,1,307
2,1,311
3,1,315
4,1,319
0,-1,323
1,-1,327
2,-1,332
3,-1,337
4,-1,342
0,-1,347
1,-1,351
2,-1,356
3,-1,361
4,1,366
0,-1,371
1,1,375
2,-1,380
3,-1,385
4,1,390
0,-1,395
1,1,399
2,1,404
3,1,409
4,-1,414
0,-1,418
1,-1,422
2,1,
3,1,426
4,-1,431
0,1,
2,1,
3,1,436
4,1,440
0,1,
1,-1,444
2,-1,448
3,-1,453
4,-1,458
0,1,
1,-1,463
2,1,
3,-1,467
4,-1,472
0,1,
1,-1,477
2,1,
3,-1,481
4,1,486
0,-1,491
1,1,
2,1,
3,-1,495
4,-1,500
0,1,
1,1,
2,-1,505
3,-1,509
4,-1,514
0,1,
1,1,
2,1,
3,-1,519
4,-1,524
0,1,
1,1,
2,1,
3,-1,529
4,-1,534
0,-1,539
1,1,543
2,-1,548
3,1,
4,-1,553
0,1,
1,-1,558
2,-1,563
3,1,
4,-1,568
0,1,
1,-1,573
2,-1,578
3,-1,583
4,-1,587
0,1,
1,-1,592
2,-1,597
3,1,
4,1,
0,-1,602
1,-1,606
2,-1,611
3,-1,616
4,-1,621
0,1,
1,-1,626
2,-1,631
3,-1,636
4,-1,641
0,1,
1,-1,646
2,-1,651
3,-1,656
4,-1,661
0,1,
1,1,666
2,-1,671
3,-1,676
4,-1,681
0,-1,685
1,1,689
2,1,
3,-1,694
4,-1,699
0,1,
1,1,704
2,1,
3,-1,708
4,1,713
0,1,
1,-1,718
2,-1,723
3,-1,727
4,-1,732
0,1,
1,-1,737
2,1,
3,-1,742
4,-1,747
0,1,
1,-1,752
2,1,
3,-1,757
4,-1,762
0,-1,767
1,1,
2,1,771
3,-1,775
4,-1,780
0,1,
1,-1,785
2,-1,790
3,-1,794
4,-1,799
0,1,
1,1,
3,-1,804
4,1,808
0,1,
1,1,
2,-1,812
3,-1,816
4,-1,821
0,1,
1,1,
2,-1,826
3,-1,830
4,-1,835
0,-1,840
1,-1,844
2,-1,849
3,1,
4,-1,854
0,1,
1,-1,859
2,-1,864
3,1,
4,-1,869
0,1,
1,-1,874
2,-1,879
3,1,
4,-1,883
0,1,
1,-1,888
2,-1,893
3,1,
4,1,
0,-1,898
1,-1,902
2,-1,907
3,-1,912
4,1,917
0,1,
1,-1,922
2,-1,927
3,-1,932
4,-1,937
0,1,
1,-1,942
2,-1,947
3,-1,951
4,-1,956
0,1,
1,-1,961
2,-1,966
3,-1,971
4,-1,976
0,1,
1,1,981
2,1,986
3,-1,991
4,-1,996
0,1,1000
1,1,1004
2,1,
3,1,1009
4,1,1014
0,1,
1,1,1019
2,1,
3,1,1023
4,1,1028
0,1,
1,-1,1033
2,1,
3,-1,1038
4,-1,1043
0,1,
1,-1,1048
2,1,
3,-1,1053
4,-1,1057
0,1,
1,-1,1062
2,1,
3,-1,1067
4,-1,1072
0,-1,1077
1,1,
2,1,
3,-1,1081
4,-1,1086
0,1,
1,1,
2,1,
3,-1,1091
4,-1,1096
0,1,
1,1,
2,1,
3,-1,1101
4,-1,1105
0,1,
1,1,
2,1,
3,-1,1110
4,-1,1115
0,-1,1120
1,1,1124
2,-1,1129
3,-1,1134
4,-1,1138
0,1,
1,-1,1143
2,-1,1148
3,-1,1153
4,-1,1157
0,1,
1,-1,1162
2,-1,1167
3,-1,1172
4,-1,1176
0,1,
1,1,1181
2,-1,1185
4,1,1189
0,1,
1,-1,1193
2,-1,1198
3,-1,1203
4,-1,1207
0,-1,1212
1,1,1216
2,-1,1221
3,-1,1226
4,1,1231
0,1,
1,-1,1236
2,-1,1241
3,-1,1246
4,-1,1251
0,1,
1,-1,1256
2,-1,1261
3,-1,1266
4,-1,1271
0,1,
1,-1,1276
2,-1,1281
3,-1,1286
4,-1,1290
0,1,
1,1,1295
2,-1,1300
3,1,1305
4,1,1310
0,-1,1314
1,-1,1318
2,1,
3,-1,1323
4,1,1328
0,1,
1,-1,1333
2,1,
3,-1,1337
4,1,1342
0,1,
1,-1,1347
2,1,
3,-1,1352
4,-1,1357
0,1,
1,-1,1362
2,1,
3,-1,1367
4,-1,1372
0,-1,1377
1,1,
2,1,
3,-1,1381
4,-1,1386
0,1,
1,1,
2,1,
3,-1,1391
4,-1,1396
0,1,
1,1,
2,1,
3,-1,1401
4,-1,1406
0,-1,1411
1,-1,1415
2,-1,1420
3,1,
4,1,
0,1,
1,-1,1425
2,-1,1430
3,1,
4,1,
0,1,
1,-1,1435
2,-1,1440
3,1,
4,1,
0,1,
1,-1,1445
2,-1,1450
3,-1,1455
4,1,
0,-1,1459
1,1,1463
2,-1,1468
3,1,
4,-1,1473
0,1,
1,1,1477
2,-1,1482
3,1,
4,-1,1487
0,1,
1,-1,1491
2,-1,1496
3,1,
4,-1,1501
0,1,
1,-1,1505
2,-1,1510
3,-1,1515
4,-1,1520
0,1,
1,1,1524
2,-1,1528
3,1,
0,1,1532
1,1,
2,1,
3,-1,1536
4,-1,1541
0,1,
2,1,
3,1,1546
4,1,1550
0,1,
1,1,
2,1,
3,-1,1554
4,1,1559
0,1,
1,1,
2,1,
3,1,1564
4,1,1569
0,1,
1,1,
2,1,
3,-1,1574
4,1,1579
0,1,1584
1,1,
2,1,
3,1,
4,-1,1588
0,1,
1,1,1593
2,1,
3,1,
4,1,1597
0,1,
1,1,
2,-1,1602
3,1,
4,-1,1606
0,1,
1,1,
2,1,
3,-1,1611
4,-1,1616
0,1,
1,1,
2,1,
3,1,
4,-1,1621
0,1,1626
1,-1,1630
2,1,
3,1,
4,-1,1635
0,1,
1,1,1640
2,1,
3,1,
4,1,1644
0,1,
1,-1,1649
2,1,
3,1,
4,-1,1654
0,1,
1,-1,1659
2,1,
3,-1,1664
4,-1,1668
0,1,
1,-1,1673
2,1,
3,1,
4,1,
0,1,1678
1,-1,1682
2,-1,1687
3,-1,1692
4,-1,1697
0,1,
1,-1,1702
2,1,1706
3,1,1711
4,1,1716
0,1,
1,1,1721
2,1,
3,-1,1726
4,1,1731
0,1,
1,1,1736
2,-1,1741
3,-1,1746
4,1,1751
0,1,
1,1,1756
2,1,1761
3,1,1766
4,1,1771
0,1,1775
1,1,1779
2,1,
3,1,1783
4,1,1788
0,1,
2,1,
3,1,1793
4,1,1797
0,1,
1,1,1801
2,1,
3,-1,1805
4,1,1810
0,1,
1,1,1815
2,1,
3,1,1819
4,1,1824
0,1,
1,-1,1829
2,1,
3,-1,1833
4,1,1838
0,1,
2,1,1843
3,1,1847
4,-1,1851
0,1,1855
2,1,
3,-1,1859
4,-1,1863
0,1,1867
2,-1,1871
3,-1,1875
4,-1,1879
0,-1,1883
2,-1,1887
3,-1,1891
4,-1,1895
0,1,
1,1,1899
2,1,
3,1,
4,1,1903
0,1,
2,1,
3,1,
4,1,1908
0,1,
1,-1,1912
2,-1,1916
3,1,
4,-1,1920
0,1,
1,-1,1925
2,1,
3,-1,1929
4,-1,1934
0,1,
1,-1,1939
2,1,
3,1,
4,-1,1943
0,1,
1,1,1948
2,1,
3,1,
4,1,1952
0,1,1957
2,1,
3,1,
4,1,1961
0,-1,1965
1,-1,1970
2,1,
3,1,
4,-1,1974
0,-1,1979
1,-1,1984
2,1,
3,-1,1988
4,-1,1992
0,-1,1997
1,-1,2002
2,1,
3,1,
4,1,
0,1,
1,-1,2006
2,1,2010
3,1,2015
4,1,2020
0,1,2025
2,1,2029
3,1,2033
4,1,2037
0,1,2041
1,-1,2046
2,1,
3,-1,2050
4,1,2055
0,1,2060
1,-1,2065
2,-1,2069
3,1,2074
4,1,2079
0,1,2084
1,1,2089
2,1,2093
3,1,2098
4,1,2103
0,-1,2107
1,1,2111
2,1,
3,-1,2116
4,-1,2121
0,1,
1,1,2126
2,1,
3,-1,2130
4,1,2135
0,1,
1,-1,2140
2,-1,2145
3,-1,2149
4,-1,2154
0,1,
1,-1,2159
2,1,
3,-1,2164
4,-1,2169
0,1,
1,-1,2174
2,1,
3,-1,2179
4,-1,2184
0,1,
1,1,
2,1,
3,-1,2189
4,1,2194
0,1,2199
2,1,
3,-1,2203
4,-1,2207
0,-1,2211
1,1,
2,-1,2216
3,-1,2220
4,-1,2225
0,-1,2230
1,1,
2,1,
3,-1,2235
4,-1,2240
0,-1,2245
1,1,
2,1,
3,-1,2250
4,-1,2255
0,1,
1,-1,2260
2,1,
3,1,
4,-1,2265
0,-1,2270
1,-1,2275
2,1,
3,1,
4,-1,2279
0,-1,2284
1,-1,2289
2,-1,2294
3,1,
4,-1,2298
0,-1,2303
1,-1,2308
2,1,
3,1,
4,1,
0,1,
1,1,2313
2,1,
3,-1,2318
4,1,2323
0,1,2328
1,-1,2333
2,1,
3,-1,2337
4,1,2342
0,-1,2347
1,-1,2352
2,-1,2357
3,-1,2361
4,-1,2366
0,-1,2371
1,-1,2376
2,1,
3,-1,2381
4,-1,2386
0,1,2391
1,1,2396
2,1,
3,-1,2401
4,-1,2406
0,1,2410
1,1,2414
2,1,
3,1,2419
4,1,2424
0,1,
1,1,2429
2,1,
3,1,2433
4,1,2438
0,1,
1,-1,2443
2,1,
3,-1,2448
4,-1,2453
0,1,
1,-1,2458
2,1,
3,-1,2463
4,-1,2467
0,1,
1,-1,2472
2,1,
3,-1,2477
4,-1,2482
0,1,
1,1,
2,1,
3,1,2487
4,1,2492
0,1,2497
2,1,
3,1,2501
4,1,2505
0,-1,2509
1,1,
2,1,
3,-1,2514
4,-1,2519
0,-1,2524
1,1,
2,1,
3,-1,2529
4,-1,2533
0,-1,2538
1,1,
2,1,
3,-1,2543
4,-1,2548
0,1,
1,1,
2,1,
3,-1,2553
4,-1,2558
0,1,
1,-1,2563
2,1,
3,-1,2567
4,-1,2572
0,1,
1,1,
2,1,
3,-1,2577
4,-1,2581
0,1,
1,1,
2,1,
3,-1,2586
4,-1,2591
0,1,
1,1,2596
2,-1,2601
3,-1,2606
4,-1,2610
0,1,2615
1,-1,2620
2,-1,2624
3,-1,2629
4,1,2633
0,-1,2638
1,-1,2643
2,1,
3,-1,2648
4,-1,2652
0,1,2657
1,1,2661
2,-1,2665
4,1,2669
0,-1,2673
1,-1,2678
2,-1,2683
3,-1,2688
4,-1,2692
0,1,
1,1,2697
2,-1,2702
3,-1,2707
4,1,2712
0,1,2717
1,-1,2722
2,-1,2726
3,1,2731
4,1,2736
0,-1,2741
1,-1,2746
2,1,
3,-1,2751
4,-1,2756
0,-1,2761
1,-1,2766
2,-1,2771
3,-1,2776
4,-1,2780
0,1,2785
1,1,2790
2,-1,2795
3,1,2800
4,-1,2805
0,-1,2809
1,-1,2813
2,1,
3,-1,2818
4,1,2823
0,1,
1,-1,2828
2,1,
3,-1,2832
4,1,2837
0,1,
1,-1,2842
2,1,
3,-1,2847
4,-1,2852
0,1,
1,-1,2857
2,1,
3,-1,2862
4,-1,2867
0,1,
1,1,
2,1,
3,-1,2872
4,1,2877
0,-1,2882
2,1,
3,-1,2886
4,1,2890
0,-1,2894
1,1,
2,1,
3,-1,2899
4,-1,2904
0,-1,2909
1,1,
2,1,
3,-1,2914
4,-1,2919
